transaction_id,blood_bank_id,blood_group,component_type,transaction_type,units,transaction_timestamp,source_donation_id,source_transfer_id,destination_bank_id,status,issue_id
TXN5BB79066F5,BB011,AB-,Plasma,DONATION,1.0,2022-04-02 08:59:00,DONATION1846,,,POSTED,
TXNBD40355E88,BB011,AB-,RBC,DONATION,1.0,2022-04-02 11:01:00,DONATION1846,,,POSTED,
TXN4EDEE79E4F,BB011,AB-,Plasma,ISSUE,1.0,2022-04-03 18:23:00,,,,POSTED,ISSUE6D5B23CFC7
TXN4A0B29B9BA,BB009,O+,Platelets,ISSUE,3.0,2022-04-04 10:23:00,,,,POSTED,ISSUE19F8DF10D3
TXNFB9538252D,BB011,AB-,RBC,ISSUE,1.0,2022-04-10 15:10:00,,,,POSTED,ISSUE5398AF875C
TXNEC4FE1D1AE,BB019,A+,Plasma,DONATION,1.0,2022-04-11 08:35:00,DONATION0116,,,POSTED,
TXN31E3818177,BB019,A+,Platelets,DONATION,1.0,2022-04-11 09:29:00,DONATION0116,,,POSTED,
TXNC0B76F498F,BB019,A+,RBC,DONATION,1.0,2022-04-11 16:29:00,DONATION0116,,,POSTED,
TXNBC9E97F879,BB019,A+,Platelets,EXPIRY,1.0,2022-04-16 10:30:00,,,,POSTED,
TXN1494735A04,BB018,B+,Plasma,EXPIRY,1.0,2022-04-17 08:23:00,,,,POSTED,
TXN1AD439F467,BB019,AB+,RBC,DONATION,2.0,2022-04-21 14:22:00,DONATION1141,,,POSTED,
TXNCC85597FEF,BB019,AB+,Plasma,DONATION,2.0,2022-04-21 17:51:00,DONATION1141,,,POSTED,
TXN3D542CBB47,BB016,O+,Platelets,DONATION,1.0,2022-04-25 09:28:00,DONATION0427,,,POSTED,
TXNF758E14DDB,BB016,O+,Plasma,DONATION,1.0,2022-04-25 15:12:00,DONATION0427,,,POSTED,
TXNFF1AC5B5C4,BB016,O+,RBC,DONATION,1.0,2022-04-25 17:18:00,DONATION0427,,,POSTED,
TXN1FDB04632A,BB007,A+,RBC,DONATION,2.0,2022-04-28 09:21:00,DONATION1962,,,POSTED,
TXN7A8034EF07,BB007,A+,Plasma,DONATION,2.0,2022-04-28 13:25:00,DONATION1962,,,POSTED,
TXN584AF805F3,BB019,AB+,Plasma,ISSUE,1.0,2022-04-30 09:20:00,,,,POSTED,ISSUE13BC356644
TXNA994449DB7,BB014,A+,RBC,DONATION,3.0,2022-05-01 08:46:00,DONATION1626,,,POSTED,
TXN816A847B4C,BB014,A+,Plasma,DONATION,3.0,2022-05-01 14:47:00,DONATION1626,,,POSTED,
TXNC97DB3F75F,BB016,O+,Plasma,ISSUE,4.0,2022-05-03 13:02:00,,,,POSTED,ISSUE5275DCD487
TXNDDE9625E8D,BB016,O+,RBC,ISSUE,2.0,2022-05-03 15:33:00,,,,POSTED,ISSUE996FBD48E9
TXN7A815A7AE4,BB002,O+,RBC,DONATION,1.0,2022-05-04 09:45:00,DONATION0592,,,POSTED,
TXN74AB9B4104,BB002,O+,Plasma,DONATION,1.0,2022-05-04 10:00:00,DONATION0592,,,POSTED,
TXNA14933CA7C,BB001,A+,Platelets,DONATION,1.0,2022-05-04 13:44:00,DONATION1821,,,POSTED,
TXN3478945EC2,BB001,A+,RBC,DONATION,1.0,2022-05-04 14:16:00,DONATION1821,,,POSTED,
TXN759424A23E,BB002,O+,Platelets,DONATION,1.0,2022-05-04 15:23:00,DONATION0592,,,POSTED,
TXN63983F56FD,BB001,A+,Plasma,DONATION,1.0,2022-05-04 17:03:00,DONATION1821,,,POSTED,
TXN5E952E3109,BB011,A-,RBC,DONATION,3.0,2022-05-06 09:10:00,DONATION1301,,,POSTED,
TXN1915A92DE1,BB011,A-,Plasma,DONATION,3.0,2022-05-06 10:35:00,DONATION1301,,,POSTED,
TXNA818082DE3,BB011,A-,Platelets,DONATION,3.0,2022-05-06 13:42:00,DONATION1301,,,POSTED,
TXN8C474724DB,BB002,O+,RBC,ISSUE,3.0,2022-05-06 17:25:00,,,,POSTED,ISSUEBE1E60A7D3
TXNEE6C7D42B4,BB002,O+,Platelets,ISSUE,2.0,2022-05-09 15:41:00,,,,POSTED,ISSUE33403090C3
TXN5375DFF607,BB001,A+,Plasma,ISSUE,1.0,2022-05-11 10:42:00,,,,POSTED,ISSUE7D5E2E0C4D
TXN227FF645A9,BB011,A-,Platelets,EXPIRY,1.0,2022-05-11 12:29:00,,,,POSTED,
TXN3A8C416FF7,BB016,O-,RBC,DONATION,2.0,2022-05-11 16:52:00,DONATION0596,,,POSTED,
TXNBF5891E54D,BB016,O-,Plasma,DONATION,2.0,2022-05-11 18:27:00,DONATION0596,,,POSTED,
TXN7425A20119,BB016,O-,Plasma,ISSUE,1.0,2022-05-14 10:54:00,,,,POSTED,ISSUEBCC772A82E
TXNA953971CB0,BB002,A+,RBC,DONATION,1.0,2022-05-17 13:14:00,DONATION0141,,,POSTED,
TXNBE09464C65,BB002,A+,Plasma,DONATION,1.0,2022-05-17 18:04:00,DONATION0141,,,POSTED,
TXN494776CEC3,BB015,A+,RBC,DONATION,1.0,2022-05-21 09:25:00,DONATION1810,,,POSTED,
TXN5B76D975AC,BB015,A+,Plasma,DONATION,1.0,2022-05-21 10:15:00,DONATION1810,,,POSTED,
TXNFD882F75E1,BB015,A+,Platelets,DONATION,1.0,2022-05-21 16:59:00,DONATION1810,,,POSTED,
TXN3CA1F74A3C,BB017,O-,RBC,DONATION,1.0,2022-05-23 11:34:00,DONATION1345,,,POSTED,
TXN8FD20F7530,BB017,O-,Platelets,DONATION,1.0,2022-05-23 15:39:00,DONATION1345,,,POSTED,
TXN4C23A7C38A,BB017,O-,Plasma,DONATION,1.0,2022-05-23 16:48:00,DONATION1345,,,POSTED,
TXN21A74A71B3,BB002,A+,RBC,ISSUE,2.0,2022-05-25 18:27:00,,,,POSTED,ISSUE0AEA7E3822
TXN07F0746225,BB015,A+,RBC,ISSUE,2.0,2022-05-26 16:50:00,,,,POSTED,ISSUEE25702FB78
TXN390EE3E49C,BB014,O+,RBC,DONATION,1.0,2022-05-27 08:21:00,DONATION1538,,,POSTED,
TXNFE4EA753E6,BB014,O+,Plasma,DONATION,1.0,2022-05-27 09:09:00,DONATION1538,,,POSTED,
TXNFBA527C3A1,BB015,A+,Platelets,ISSUE,3.0,2022-05-28 11:15:00,,,,POSTED,ISSUE37CEDFD976
TXNB628F50701,BB002,O+,RBC,DONATION,2.0,2022-05-28 13:56:00,DONATION1321,,,POSTED,
TXNC85737027B,BB002,O+,Plasma,DONATION,2.0,2022-05-28 14:26:00,DONATION1321,,,POSTED,
TXNA20EE6630F,BB017,O-,Platelets,EXPIRY,1.0,2022-05-28 15:48:00,,,,POSTED,
TXNE060949A5E,BB017,O-,Platelets,ISSUE,1.0,2022-05-29 18:44:00,,,,POSTED,ISSUEC70A9F13EF
TXNEF769B769E,BB017,O-,Plasma,ISSUE,1.0,2022-05-30 09:11:00,,,,POSTED,ISSUECA7C0A9B12
TXN3E817046DF,BB011,B+,Plasma,EXPIRY,2.0,2022-05-30 18:43:00,,,,POSTED,
TXN4E695ED47C,BB007,O+,RBC,DONATION,1.0,2022-06-01 12:31:00,DONATION1584,,,POSTED,
TXN2641D0DD91,BB017,O-,RBC,ISSUE,1.0,2022-06-01 14:08:00,,,,POSTED,ISSUE5F98F49348
TXNE984250076,BB008,B-,Plasma,DONATION,1.0,2022-06-01 15:09:00,DONATION0474,,,POSTED,
TXN46DC7010F3,BB008,B-,RBC,DONATION,1.0,2022-06-01 15:33:00,DONATION0474,,,POSTED,
TXNAF9554751D,BB007,O+,Plasma,DONATION,1.0,2022-06-01 16:53:00,DONATION1584,,,POSTED,
TXNDE0CE44DD0,BB019,AB+,RBC,EXPIRY,1.0,2022-06-02 13:32:00,,,,POSTED,
TXN85D3E8FA99,BB009,O+,Plasma,DONATION,2.0,2022-06-03 09:29:00,DONATION0113,,,POSTED,
TXN3681B3F9EA,BB008,A+,Plasma,DONATION,1.0,2022-06-03 11:14:00,DONATION1376,,,POSTED,
TXN3D9841EE00,BB008,A+,RBC,DONATION,1.0,2022-06-03 11:38:00,DONATION1376,,,POSTED,
TXNE5229EAFA2,BB002,O+,RBC,ISSUE,3.0,2022-06-03 11:44:00,,,,POSTED,ISSUE6DFCDECFBC
TXN58FB6EDE70,BB009,O+,RBC,DONATION,2.0,2022-06-03 17:54:00,DONATION0113,,,POSTED,
TXNE22E42466E,BB009,O+,Platelets,DONATION,2.0,2022-06-03 18:36:00,DONATION0113,,,POSTED,
TXN84F80F2177,BB014,O+,RBC,ISSUE,3.0,2022-06-04 16:49:00,,,,POSTED,ISSUE173DA03CE5
TXN38F40D3129,BB015,A+,RBC,DONATION,1.0,2022-06-06 10:42:00,DONATION0563,,,POSTED,
TXNEF5F352C3D,BB015,A+,Platelets,DONATION,1.0,2022-06-06 12:03:00,DONATION0563,,,POSTED,
TXNDF5A73339B,BB015,A+,Plasma,DONATION,1.0,2022-06-06 16:14:00,DONATION0563,,,POSTED,
TXNBB460ABB3B,BB009,O+,Platelets,ISSUE,4.0,2022-06-07 08:20:00,,,,POSTED,ISSUE2C2F471039
TXN32206A3606,BB015,A+,Plasma,ISSUE,3.0,2022-06-08 12:10:00,,,,POSTED,ISSUE42F3C1F963
TXN08E19A8FDF,BB007,O+,RBC,ISSUE,1.0,2022-06-08 17:50:00,,,,POSTED,ISSUEB0031AC877
TXNF4456C01C5,BB008,B-,Plasma,ISSUE,1.0,2022-06-09 18:07:00,,,,POSTED,ISSUE19A0D713CD
TXN1F73104666,BB008,B-,RBC,ISSUE,1.0,2022-06-10 10:43:00,,,,POSTED,ISSUEF69D0BF122
TXN47BE802FF1,BB008,A+,RBC,ISSUE,1.0,2022-06-11 09:05:00,,,,POSTED,ISSUEFD93714A9C
TXN5B46AA11B4,BB009,O+,RBC,ISSUE,5.0,2022-06-11 15:18:00,,,,POSTED,ISSUEF61A5C4DA1
TXN6ECE5C54D5,BB014,A+,RBC,EXPIRY,2.0,2022-06-12 14:23:00,,,,POSTED,
TXN33515EEBFB,BB013,O-,Plasma,EXPIRY,1.0,2022-06-13 11:27:00,,,,POSTED,
TXN5D33E853E8,BB009,A+,Plasma,DONATION,1.0,2022-06-14 09:46:00,DONATION0411,,,POSTED,
TXN006C33DD59,BB009,A+,Platelets,DONATION,1.0,2022-06-14 14:38:00,DONATION0411,,,POSTED,
TXND0B0793B91,BB009,A+,RBC,DONATION,1.0,2022-06-14 16:17:00,DONATION0411,,,POSTED,
TXNCEDB0110C9,BB010,A+,Plasma,DONATION,1.0,2022-06-14 16:35:00,DONATION1005,,,POSTED,
TXN8661910A0D,BB010,A+,RBC,DONATION,1.0,2022-06-14 18:19:00,DONATION1005,,,POSTED,
TXN70257D1D62,BB010,A+,Platelets,DONATION,1.0,2022-06-14 18:29:00,DONATION1005,,,POSTED,
TXN54C08529D0,BB015,O+,Plasma,DONATION,1.0,2022-06-18 11:44:00,DONATION1590,,,POSTED,
TXNB8C21D47C4,BB009,A+,RBC,ISSUE,2.0,2022-06-18 15:43:00,,,,POSTED,ISSUE178619CDFA
TXN89644A4002,BB015,O+,RBC,DONATION,1.0,2022-06-18 17:02:00,DONATION1590,,,POSTED,
TXN6DE866F6D3,BB010,A+,Platelets,EXPIRY,1.0,2022-06-19 17:29:00,,,,POSTED,
TXNDF8A834159,BB008,O+,Plasma,EXPIRY,1.0,2022-06-21 15:27:00,,,,POSTED,
TXN55522C5410,BB019,A+,Plasma,DONATION,1.0,2022-06-21 16:49:00,DONATION1019,,,POSTED,
TXN02CC501B38,BB019,A+,RBC,DONATION,1.0,2022-06-21 17:30:00,DONATION1019,,,POSTED,
TXN6D9C31DE46,BB010,A+,Plasma,ISSUE,2.0,2022-06-21 18:11:00,,,,POSTED,ISSUEDBE5CF535D
TXNF63BD6910C,BB016,AB+,Platelets,DONATION,1.0,2022-06-22 14:11:00,DONATION1566,,,POSTED,
TXN57C991146E,BB016,AB+,RBC,DONATION,1.0,2022-06-22 15:04:00,DONATION1566,,,POSTED,
TXNC70AEED2E7,BB016,AB+,Plasma,DONATION,1.0,2022-06-22 15:59:00,DONATION1566,,,POSTED,
TXN541E5AB194,BB006,A+,RBC,DONATION,1.0,2022-06-26 09:38:00,DONATION1995,,,POSTED,
TXN2901D04F27,BB002,O+,Plasma,DONATION,1.0,2022-06-26 09:44:00,DONATION0454,,,POSTED,
TXN8487324822,BB002,O+,RBC,DONATION,1.0,2022-06-26 12:29:00,DONATION0454,,,POSTED,
TXN0BF45A79EA,BB006,A+,Plasma,DONATION,1.0,2022-06-26 14:07:00,DONATION1995,,,POSTED,
TXN0C3B69A56F,BB002,O+,Platelets,DONATION,1.0,2022-06-26 15:26:00,DONATION0454,,,POSTED,
TXN17F31E55B4,BB006,A+,Platelets,DONATION,1.0,2022-06-26 17:18:00,DONATION1995,,,POSTED,
TXN8AC1DD8783,BB015,O+,RBC,ISSUE,2.0,2022-06-27 13:07:00,,,,POSTED,ISSUE861A57D575
TXN750EE86EE4,BB002,O+,Platelets,ISSUE,3.0,2022-06-30 08:23:00,,,,POSTED,ISSUE6D36339D02
TXN517B0B99E4,BB011,A-,Plasma,EXPIRY,1.0,2022-07-03 13:51:00,,,,POSTED,
TXN22ED3F0D78,BB018,A-,Plasma,DONATION,1.0,2022-07-07 09:34:00,DONATION1574,,,POSTED,
TXN0AA7A1B86B,BB018,A-,RBC,DONATION,1.0,2022-07-07 14:25:00,DONATION1574,,,POSTED,
TXN9798312B7D,BB018,A-,Platelets,DONATION,1.0,2022-07-07 14:44:00,DONATION1574,,,POSTED,
TXN45199CC02E,BB018,A-,RBC,ISSUE,1.0,2022-07-12 09:40:00,,,,POSTED,ISSUE38C5FADD62
TXN0ADFB30BEB,BB018,A-,Platelets,EXPIRY,1.0,2022-07-12 16:50:00,,,,POSTED,
TXND41813C7A4,BB007,O+,RBC,EXPIRY,1.0,2022-07-13 14:57:00,,,,POSTED,
TXN23DDBA5C50,BB014,O+,Plasma,DONATION,2.0,2022-07-17 09:23:00,DONATION1849,,,POSTED,
TXNE523DFD298,BB014,O+,RBC,DONATION,2.0,2022-07-17 12:09:00,DONATION1849,,,POSTED,
TXNEF1A93CC6D,BB014,O+,Platelets,DONATION,2.0,2022-07-17 17:07:00,DONATION1849,,,POSTED,
TXN16D3A069EE,BB016,AB+,Platelets,DONATION,1.0,2022-07-18 14:02:00,DONATION1003,,,POSTED,
TXNCD6308ADF4,BB016,AB+,RBC,DONATION,1.0,2022-07-18 15:47:00,DONATION1003,,,POSTED,
TXN170A3A8CCA,BB014,O+,RBC,ISSUE,1.0,2022-07-18 17:44:00,,,,POSTED,ISSUE97FA48F34C
TXNE3675BDE32,BB016,AB+,Plasma,DONATION,1.0,2022-07-18 18:01:00,DONATION1003,,,POSTED,
TXNF9E3F6B7B4,BB016,AB+,Plasma,ISSUE,1.0,2022-07-19 09:51:00,,,,POSTED,ISSUE196742B931
TXN0DE6708B9B,BB017,A+,Plasma,DONATION,1.0,2022-07-23 09:34:00,DONATION0196,,,POSTED,
TXNE946D1BF16,BB017,A+,Platelets,DONATION,1.0,2022-07-23 10:58:00,DONATION0196,,,POSTED,
TXN3EE8F12841,BB017,A+,RBC,DONATION,1.0,2022-07-23 11:27:00,DONATION0196,,,POSTED,
TXNA7EC97C003,BB017,A+,RBC,ISSUE,2.0,2022-07-25 08:33:00,,,,POSTED,ISSUE46835E416A
TXN9DBB7DA16A,BB016,AB+,Platelets,ISSUE,1.0,2022-07-25 10:13:00,,,,POSTED,ISSUE7F8AA70AD7
TXN8636837D37,BB020,O+,Plasma,EXPIRY,1.0,2022-07-25 17:18:00,,,,POSTED,
TXN34CFFF6F2C,BB011,O+,RBC,DONATION,1.0,2022-07-28 08:03:00,DONATION1611,,,POSTED,
TXN0A89D64199,BB011,O+,Platelets,DONATION,1.0,2022-07-28 14:16:00,DONATION1611,,,POSTED,
TXNFDB6D19504,BB011,O+,Plasma,DONATION,1.0,2022-07-28 18:23:00,DONATION1611,,,POSTED,
TXN13E5CE8BC9,BB017,A+,Plasma,ISSUE,2.0,2022-07-29 11:48:00,,,,POSTED,ISSUEB96EC2654E
TXNA2F6E3E8E1,BB011,O+,RBC,ISSUE,3.0,2022-07-31 09:04:00,,,,POSTED,ISSUE5CC40B4B76
TXN618B03C7F3,BB004,O-,Plasma,DONATION,1.0,2022-07-31 14:40:00,DONATION0664,,,POSTED,
TXN41BA678FC7,BB004,O-,RBC,DONATION,1.0,2022-07-31 15:14:00,DONATION0664,,,POSTED,
TXN701342985B,BB015,O-,Plasma,EXPIRY,1.0,2022-07-31 17:24:00,,,,POSTED,
TXN17488C6D29,BB004,O-,Platelets,DONATION,1.0,2022-07-31 18:42:00,DONATION0664,,,POSTED,
TXNCDBD6ED4C1,BB009,B+,RBC,DONATION,1.0,2022-08-01 14:46:00,DONATION1400,,,POSTED,
TXNE5BE4C2580,BB009,B+,Plasma,DONATION,1.0,2022-08-01 16:39:00,DONATION1400,,,POSTED,
TXN43570AA713,BB016,AB+,RBC,EXPIRY,1.0,2022-08-03 12:49:00,,,,POSTED,
TXN53A565F39E,BB004,O-,Platelets,EXPIRY,1.0,2022-08-05 11:19:00,,,,POSTED,
TXND0F5B3BC57,BB020,O+,RBC,DONATION,2.0,2022-08-07 12:45:00,DONATION0915,,,POSTED,
TXNB47FB7A92A,BB020,O+,Platelets,DONATION,2.0,2022-08-07 14:54:00,DONATION0915,,,POSTED,
TXN3AFEA7375C,BB020,O+,Plasma,DONATION,2.0,2022-08-07 18:17:00,DONATION0915,,,POSTED,
TXND0756248BA,BB009,B+,RBC,ISSUE,1.0,2022-08-10 15:53:00,,,,POSTED,ISSUEB2F242C068
TXNF1B80F812C,BB004,O-,Plasma,ISSUE,1.0,2022-08-10 16:55:00,,,,POSTED,ISSUEA773F6B6E6
TXN52A3EDB1C8,BB011,A+,Plasma,DONATION,2.0,2022-08-15 09:17:00,DONATION1564,,,POSTED,
TXN21D4F49780,BB011,A+,RBC,DONATION,2.0,2022-08-15 12:10:00,DONATION1564,,,POSTED,
TXN46982312E9,BB014,O+,Plasma,DONATION,1.0,2022-08-16 09:39:00,DONATION1945,,,POSTED,
TXNDDDE5B54CE,BB011,A+,Plasma,ISSUE,1.0,2022-08-16 12:59:00,,,,POSTED,ISSUE9FB1E91028
TXN3FE515D0BF,BB014,O+,RBC,DONATION,1.0,2022-08-16 13:27:00,DONATION1945,,,POSTED,
TXNEFDA75B768,BB014,O+,Platelets,DONATION,1.0,2022-08-16 16:14:00,DONATION1945,,,POSTED,
TXN2F63997016,BB015,A+,RBC,DONATION,2.0,2022-08-19 12:10:00,DONATION1872,,,POSTED,
TXN23F11C26F5,BB007,O+,RBC,DONATION,1.0,2022-08-19 14:17:00,DONATION0415,,,POSTED,
TXN4D5B8799D0,BB015,A+,Platelets,DONATION,2.0,2022-08-19 15:02:00,DONATION1872,,,POSTED,
TXN6F35528E1C,BB015,A+,Plasma,DONATION,2.0,2022-08-19 15:27:00,DONATION1872,,,POSTED,
TXN462FB00B17,BB007,O+,Plasma,DONATION,1.0,2022-08-19 18:50:00,DONATION0415,,,POSTED,
TXN15B6782346,BB015,A+,RBC,ISSUE,1.0,2022-08-20 13:21:00,,,,POSTED,ISSUEEAD7CB48FC
TXN0E60B47908,BB014,O+,RBC,ISSUE,1.0,2022-08-20 16:07:00,,,,POSTED,ISSUE103A9FFE53
TXN772F5ABABD,BB007,O+,RBC,ISSUE,5.0,2022-08-21 10:11:00,,,,POSTED,ISSUE69DDFDCC76
TXN1BF6F15045,BB014,O+,Plasma,ISSUE,1.0,2022-08-21 14:43:00,,,,POSTED,ISSUEDAAE7455CE
TXNAA70C39951,BB005,AB-,Plasma,DONATION,1.0,2022-08-22 09:33:00,DONATION1281,,,POSTED,
TXN7C24A5135A,BB005,AB-,Platelets,DONATION,1.0,2022-08-22 12:52:00,DONATION1281,,,POSTED,
TXN4DCA90A86A,BB011,B+,Plasma,DONATION,1.0,2022-08-22 15:07:00,DONATION1493,,,POSTED,
TXNFDA59E38F9,BB005,AB-,RBC,DONATION,1.0,2022-08-22 16:10:00,DONATION1281,,,POSTED,
TXNB4721F222D,BB011,B+,RBC,DONATION,1.0,2022-08-22 17:53:00,DONATION1493,,,POSTED,
TXN76404B12B9,BB016,O+,Plasma,EXPIRY,2.0,2022-08-23 13:35:00,,,,POSTED,
TXN17769CE485,BB011,B+,RBC,DONATION,3.0,2022-08-25 14:37:00,DONATION0135,,,POSTED,
TXN29A3C75EFB,BB005,O-,Plasma,DONATION,3.0,2022-08-25 16:35:00,DONATION1081,,,POSTED,
TXN7AD2185B43,BB005,O-,RBC,DONATION,3.0,2022-08-25 17:25:00,DONATION1081,,,POSTED,
TXN563BE36EFA,BB011,B+,Plasma,DONATION,3.0,2022-08-25 17:42:00,DONATION0135,,,POSTED,
TXND9EE0B8657,BB011,B+,Platelets,DONATION,3.0,2022-08-25 18:27:00,DONATION0135,,,POSTED,
TXN9576E1E298,BB020,A+,RBC,DONATION,1.0,2022-08-31 08:16:00,DONATION0740,,,POSTED,
TXNFE96305127,BB005,O-,RBC,ISSUE,2.0,2022-08-31 10:20:00,,,,POSTED,ISSUE8A3A64BA95
TXND21EE5234E,BB020,A+,Plasma,DONATION,1.0,2022-08-31 11:02:00,DONATION0740,,,POSTED,
TXNFD44C291D2,BB011,B+,Plasma,ISSUE,2.0,2022-08-31 14:38:00,,,,POSTED,ISSUE0B262268D2
TXN1B63903531,BB005,AB-,Plasma,ISSUE,1.0,2022-09-01 12:02:00,,,,POSTED,ISSUE5C1CA9AE56
TXN41D5495882,BB003,B+,Plasma,DONATION,1.0,2022-09-01 15:04:00,DONATION0298,,,POSTED,
TXN5F861FF14D,BB003,B+,RBC,DONATION,1.0,2022-09-01 15:45:00,DONATION0298,,,POSTED,
TXN2868F71C9F,BB001,A-,Plasma,DONATION,2.0,2022-09-03 12:31:00,DONATION1533,,,POSTED,
TXN41721E511C,BB001,A-,Platelets,DONATION,2.0,2022-09-03 16:04:00,DONATION1533,,,POSTED,
TXN36286D26F8,BB001,A-,RBC,DONATION,2.0,2022-09-03 17:01:00,DONATION1533,,,POSTED,
TXNE78A2CE045,BB001,A-,Plasma,ISSUE,1.0,2022-09-04 17:42:00,,,,POSTED,ISSUED6B7CFACF1
TXN23CE0FA35D,BB020,A+,RBC,ISSUE,3.0,2022-09-06 14:06:00,,,,POSTED,ISSUE604B238D09
TXND6848DC54D,BB009,O-,Plasma,EXPIRY,1.0,2022-09-08 13:25:00,,,,POSTED,
TXNC37FCC7182,BB019,A+,Plasma,DONATION,1.0,2022-09-10 13:29:00,DONATION0787,,,POSTED,
TXN9838974AC2,BB019,A+,RBC,DONATION,1.0,2022-09-10 14:44:00,DONATION0787,,,POSTED,
TXN261BF29466,BB004,O-,RBC,EXPIRY,1.0,2022-09-11 17:49:00,,,,POSTED,
TXN7D4AD154A5,BB001,A-,RBC,ISSUE,1.0,2022-09-13 10:09:00,,,,POSTED,ISSUE69055CBF22
TXNAC5D1705DA,BB014,B-,Plasma,EXPIRY,1.0,2022-09-14 12:03:00,,,,POSTED,
TXN5C8EDC740A,BB014,A-,Platelets,DONATION,1.0,2022-09-16 10:10:00,DONATION1465,,,POSTED,
TXN741B438FBA,BB014,A-,Plasma,DONATION,1.0,2022-09-16 15:42:00,DONATION1465,,,POSTED,
TXN770C4D8BAA,BB014,A-,RBC,DONATION,1.0,2022-09-16 16:20:00,DONATION1465,,,POSTED,
TXN88571751BA,BB014,O+,Plasma,DONATION,1.0,2022-09-16 17:25:00,DONATION1219,,,POSTED,
TXN63BE3E9696,BB014,O+,RBC,DONATION,1.0,2022-09-16 18:39:00,DONATION1219,,,POSTED,
TXN4ECD38D677,BB014,O+,RBC,ISSUE,4.0,2022-09-17 11:47:00,,,,POSTED,ISSUED171607EC5
TXN29B79AEAF9,BB019,A+,Plasma,ISSUE,4.0,2022-09-20 14:00:00,,,,POSTED,ISSUE45291C5059
TXN5A3F660F0B,BB014,A-,Platelets,EXPIRY,1.0,2022-09-21 11:17:00,,,,POSTED,
TXN230F43634E,BB011,O+,RBC,DONATION,1.0,2022-09-21 15:32:00,DONATION1652,,,POSTED,
TXNFAF4B5D468,BB011,O+,Platelets,DONATION,1.0,2022-09-21 16:43:00,DONATION1652,,,POSTED,
TXN90B1798D6C,BB011,O+,Plasma,DONATION,1.0,2022-09-21 16:53:00,DONATION1652,,,POSTED,
TXN37A8B71A35,BB014,O+,Plasma,ISSUE,1.0,2022-09-24 11:37:00,,,,POSTED,ISSUE5F0272AC38
TXNF6516AB4E6,BB017,O-,Platelets,DONATION,1.0,2022-09-26 12:57:00,DONATION1059,,,POSTED,
TXN9E45EFEE92,BB017,O-,RBC,DONATION,1.0,2022-09-26 13:32:00,DONATION1059,,,POSTED,
TXN94BD560E93,BB008,A+,Platelets,DONATION,1.0,2022-09-26 14:51:00,DONATION1242,,,POSTED,
TXNBB349830FD,BB008,A+,Plasma,DONATION,1.0,2022-09-26 15:19:00,DONATION1242,,,POSTED,
TXN4CD7E300A7,BB008,A+,RBC,DONATION,1.0,2022-09-26 15:48:00,DONATION1242,,,POSTED,
TXNCC5654BA1C,BB014,A-,Plasma,ISSUE,1.0,2022-09-26 16:22:00,,,,POSTED,ISSUE8F32CCF3D2
TXNE8B6B881B9,BB017,O-,Plasma,DONATION,1.0,2022-09-26 16:28:00,DONATION1059,,,POSTED,
TXN06CD84DBF9,BB017,B+,Plasma,DONATION,3.0,2022-09-27 10:06:00,DONATION1599,,,POSTED,
TXN5B909C3BE3,BB017,B+,RBC,DONATION,3.0,2022-09-27 17:02:00,DONATION1599,,,POSTED,
TXN7605DE5AE0,BB011,O+,Plasma,ISSUE,3.0,2022-09-28 08:38:00,,,,POSTED,ISSUE6D1B5E17DC
TXN1B3C34519D,BB005,O-,Platelets,DONATION,1.0,2022-09-29 08:03:00,DONATION0846,,,POSTED,
TXN1B26BF0CEC,BB005,O+,Plasma,DONATION,1.0,2022-09-29 08:19:00,DONATION0081,,,POSTED,
TXNE7B833AC77,BB005,O+,Platelets,DONATION,1.0,2022-09-29 08:57:00,DONATION0081,,,POSTED,
TXN80D20417F2,BB005,O-,RBC,DONATION,1.0,2022-09-29 09:22:00,DONATION0846,,,POSTED,
TXN7478AF36FE,BB017,O-,Plasma,ISSUE,1.0,2022-09-29 12:03:00,,,,POSTED,ISSUE37981F3585
TXN464B93CD4C,BB005,O-,Plasma,DONATION,1.0,2022-09-29 12:50:00,DONATION0846,,,POSTED,
TXNE28A2926DB,BB005,O+,RBC,DONATION,1.0,2022-09-29 14:08:00,DONATION0081,,,POSTED,
TXN2BECBC56B3,BB017,O-,Platelets,ISSUE,1.0,2022-09-29 17:02:00,,,,POSTED,ISSUE84CBB9D043
TXN807389F4C8,BB016,O+,RBC,DONATION,1.0,2022-10-01 11:39:00,DONATION1855,,,POSTED,
TXNC1F78D43B7,BB016,O+,Plasma,DONATION,1.0,2022-10-01 15:58:00,DONATION1855,,,POSTED,
TXN06EC5C18E1,BB016,O+,Platelets,DONATION,1.0,2022-10-01 17:43:00,DONATION1855,,,POSTED,
TXN2FD291533D,BB013,B+,Plasma,DONATION,1.0,2022-10-03 14:49:00,DONATION0438,,,POSTED,
TXN5A69D84C7A,BB013,B+,RBC,DONATION,1.0,2022-10-03 15:33:00,DONATION0438,,,POSTED,
TXNC8C463071E,BB013,B+,Platelets,DONATION,1.0,2022-10-03 17:04:00,DONATION0438,,,POSTED,
TXN3D9E63ED02,BB008,A+,Platelets,ISSUE,1.0,2022-10-03 18:50:00,,,,POSTED,ISSUE32F32CEDEB
TXN07A09E7577,BB005,O+,Platelets,ISSUE,3.0,2022-10-04 10:26:00,,,,POSTED,ISSUE3FDB10056A
