issue_id,blood_bank_id,blood_group,component_type,units,issue_date,hospital_id
ISSUE56C3DED316,BB016,B-,RBC,3,2025-03-02,HOSP007
ISSUEA824D89DC1,BB016,B-,RBC,1,2024-08-12,HOSP012
ISSUED087E07CDB,BB016,B-,RBC,1,2023-08-22,HOSP004
ISSUE0366334909,BB016,B-,RBC,1,2025-09-18,HOSP012
ISSUEDBED55DFA8,BB016,B-,RBC,1,2026-03-01,HOSP011
ISSUE54911D1684,BB016,B-,Plasma,1,2025-01-18,HOSP009
ISSUE6E06DE7B41,BB016,B-,Plasma,1,2025-03-04,HOSP005
ISSUEE63E5ECF55,BB016,B-,Plasma,1,2025-09-18,HOSP008
ISSUE2E633A76D2,BB016,B-,Plasma,2,2026-01-27,HOSP002
ISSUEF5DFA9E145,BB016,B-,Platelets,1,2025-12-27,HOSP009
ISSUE18CDC5CE52,BB010,A-,Platelets,1,2026-05-22,HOSP007
ISSUE6B1ED3098C,BB013,B-,RBC,1,2026-07-21,HOSP009
ISSUE7A95D32F86,BB013,B-,Platelets,1,2026-07-02,HOSP002
ISSUED67C844840,BB015,AB+,RBC,1,2026-02-01,HOSP012
ISSUE73B8AB8244,BB015,AB+,RBC,1,2025-09-24,HOSP004
ISSUE014041896B,BB015,AB+,Platelets,1,2026-02-04,HOSP004
ISSUEDFEFB6B77C,BB010,AB+,Platelets,1,2026-01-13,HOSP012
ISSUE55E4DD28CA,BB009,B-,RBC,2,2024-12-24,HOSP006
ISSUEF3C9F6DD4B,BB009,B-,RBC,1,2026-02-03,HOSP007
ISSUE6C1D9068D6,BB009,B-,Plasma,1,2026-02-27,HOSP010
ISSUEC3E993D7CD,BB009,B-,Platelets,1,2024-12-31,HOSP010
ISSUE6B2EA6BE8C,BB009,B-,Platelets,1,2026-03-03,HOSP006
ISSUE83B93296C0,BB014,O-,Platelets,2,2025-12-01,HOSP005
ISSUEF002A77FA0,BB014,O-,Platelets,2,2023-02-16,HOSP010
ISSUEC4C9B33ED0,BB014,O-,Platelets,2,2026-07-01,HOSP009
ISSUEE63060944C,BB005,O-,Platelets,1,2023-08-18,HOSP002
ISSUE69055CBF22,BB001,A-,RBC,1,2022-09-13,HOSP004
ISSUE28ABC171E2,BB001,A-,RBC,1,2025-07-05,HOSP004
ISSUE3F1B42D7D2,BB001,A-,Plasma,1,2025-12-15,HOSP007
ISSUED6B7CFACF1,BB001,A-,Plasma,1,2022-09-04,HOSP011
ISSUEE5A5420EB9,BB009,O-,RBC,1,2026-06-18,HOSP005
ISSUE3A1444D637,BB009,O-,RBC,1,2026-07-20,HOSP004
ISSUEA4D2713C87,BB009,O-,Plasma,1,2026-07-28,HOSP008
ISSUE9E258B4BAE,BB012,B+,RBC,1,2026-02-09,HOSP010
ISSUEF4DC80301F,BB012,B+,RBC,1,2026-02-03,HOSP001
ISSUE1CF426E051,BB012,B+,RBC,2,2023-01-28,HOSP012
ISSUE3A42B638A2,BB012,B+,Plasma,2,2025-03-18,HOSP001
ISSUEFBC1AC4550,BB012,B+,Plasma,2,2024-01-01,HOSP007
ISSUEA1D6A8C701,BB012,B+,Platelets,1,2024-10-06,HOSP002
ISSUE905C20CE60,BB012,B+,Platelets,1,2023-02-02,HOSP009
ISSUE535C3402B3,BB018,O-,RBC,1,2025-11-24,HOSP005
ISSUE4237FD548B,BB018,O-,Plasma,1,2025-11-21,HOSP009
ISSUE5A74BD9AEE,BB006,O-,Platelets,1,2026-03-06,HOSP010
ISSUE3C23C23F51,BB003,O-,Platelets,1,2023-01-28,HOSP003
ISSUED7EDA343B1,BB019,AB-,RBC,1,2025-09-06,HOSP001
ISSUE517972667A,BB013,AB+,Platelets,1,2025-12-19,HOSP012
ISSUE764C4DD198,BB004,B-,RBC,1,2024-10-27,HOSP011
ISSUE64049687F2,BB004,B-,RBC,1,2026-07-03,HOSP010
ISSUE9A1E4AA066,BB004,B-,RBC,1,2025-12-08,HOSP008
ISSUE760990FD73,BB004,B-,Plasma,1,2025-12-11,HOSP003
ISSUE205D3937DC,BB016,AB-,RBC,1,2023-10-28,HOSP003
ISSUE8B9C7B9049,BB016,AB-,RBC,1,2025-02-09,HOSP001
ISSUEC3D7D80BC0,BB016,AB-,Plasma,1,2025-10-14,HOSP012
ISSUEE605C1770C,BB016,AB-,Plasma,1,2023-10-22,HOSP004
ISSUE0A83617C88,BB016,AB-,Platelets,1,2021-10-01,HOSP010
ISSUE00E39ACAAB,BB014,B-,Platelets,1,2026-04-18,HOSP011
ISSUE4892080D03,BB014,B-,Platelets,1,2024-06-03,HOSP004
ISSUEB5ABE5B6CB,BB014,B-,Platelets,1,2024-11-25,HOSP006
ISSUEBCBAC5D863,BB006,B+,Platelets,1,2026-02-14,HOSP011
ISSUEA06AF266A8,BB006,B+,Platelets,1,2026-08-09,HOSP010
ISSUE1774557A7F,BB006,AB-,Plasma,1,2025-07-17,HOSP001
ISSUE735819CF94,BB014,B+,Platelets,1,2024-11-16,HOSP002
ISSUE93D64247E1,BB014,B+,Platelets,1,2026-04-23,HOSP008
ISSUE25CC584E17,BB018,O-,Platelets,1,2023-05-15,HOSP005
ISSUE70A545E8F7,BB018,O-,Platelets,1,2025-11-22,HOSP011
ISSUE287C2D6451,BB018,A-,Platelets,1,2024-11-21,HOSP008
ISSUE05890646B6,BB018,A-,Platelets,1,2025-08-21,HOSP009
ISSUE4AA52E3D69,BB018,A-,Platelets,1,2024-09-04,HOSP002
ISSUE25DA3FB4C1,BB011,B-,RBC,1,2024-09-17,HOSP006
ISSUE526841AAA9,BB011,B-,RBC,1,2025-11-12,HOSP005
ISSUE0FBFA2480B,BB011,B-,Plasma,1,2025-03-03,HOSP001
ISSUECFC58019AE,BB011,B-,Plasma,1,2025-11-18,HOSP012
ISSUE921D2EFAAE,BB011,B-,Plasma,1,2023-11-24,HOSP012
ISSUE2A7BBAD182,BB011,B-,Plasma,1,2025-03-05,HOSP009
ISSUE943EDA5AD5,BB011,B-,Platelets,1,2025-01-24,HOSP011
ISSUEC713D55E91,BB011,B-,Platelets,1,2025-11-10,HOSP008
ISSUE929981CB85,BB011,B-,Platelets,1,2023-11-21,HOSP006
ISSUE84CBB9D043,BB017,O-,Platelets,1,2022-09-29,HOSP001
ISSUEC70A9F13EF,BB017,O-,Platelets,1,2022-05-29,HOSP008
ISSUEBC213F5CCF,BB004,A-,Platelets,1,2025-07-06,HOSP010
ISSUEF40BDC429E,BB004,A-,Platelets,1,2024-01-24,HOSP008
ISSUE666366C886,BB004,A-,Platelets,1,2025-05-29,HOSP005
ISSUE7468CCBAFA,BB001,AB-,Platelets,1,2024-11-05,HOSP010
ISSUE87949BD77E,BB020,AB+,Platelets,1,2023-01-05,HOSP002
ISSUE9E9D5CE768,BB013,AB-,Plasma,1,2023-10-05,HOSP010
ISSUE62287B8F7B,BB017,AB+,Platelets,1,2024-06-06,HOSP012
ISSUE110914A56F,BB017,AB+,Platelets,1,2025-04-18,HOSP012
ISSUE5C1CA9AE56,BB005,AB-,Plasma,1,2022-09-01,HOSP008
ISSUE9B2C7FBD2D,BB002,AB-,Platelets,1,2025-10-21,HOSP002
ISSUEAD1C3889D8,BB017,AB-,RBC,1,2021-04-03,HOSP005
ISSUE59111F8200,BB008,B-,Platelets,1,2025-08-29,HOSP001
ISSUEDF9A8C30FC,BB008,B-,Platelets,1,2025-10-31,HOSP005
ISSUE8F32CCF3D2,BB014,A-,Plasma,1,2022-09-26,HOSP003
ISSUE4CBC2B8C8E,BB014,A-,Plasma,1,2026-03-08,HOSP011
ISSUEB133AD2376,BB014,A-,Plasma,1,2025-09-17,HOSP001
ISSUEED11179BF0,BB019,B-,Platelets,1,2024-07-01,HOSP008
ISSUE95D43F8904,BB009,AB-,RBC,1,2025-02-28,HOSP009
